id	file	result	measured
p575	Chit_Chat/images/Explainations.png	drop	flat graphic n95=7 white=0.88 soft=0.008 strong=0.122
p575	Chit_Chat/images/front.jpg	keep	n95=205 white=0.01 soft=0.069 strong=0.095
p575	Chit_Chat/images/parts.jpg	keep	n95=203 white=0.02 soft=0.154 strong=0.178
p578	Knock_Knock/images/Front.png	drop	flat graphic n95=17 white=0.02 soft=0.063 strong=0.149
p578	Knock_Knock/images/explain_1.png	drop	flat graphic n95=36 white=0.53 soft=0.028 strong=0.106
p578	Knock_Knock/images/explain_2.png	drop	flat graphic n95=11 white=0.72 soft=0.021 strong=0.052
p578	Knock_Knock/images/knock_back.jpg	keep	n95=112 white=0.00 soft=0.075 strong=0.113
p578	Knock_Knock/images/knock_front.jpg	keep	n95=117 white=0.00 soft=0.061 strong=0.068
p578	Knock_Knock/images/knock_side.jpg	keep	n95=100 white=0.00 soft=0.086 strong=0.051
p58	Modules/CVMod4/assembled/CVMod4_Assembled_Main_B.jpg	keep	n95=88 white=0.18 soft=0.054 strong=0.074
p58	Modules/CVMod4/assembled/CVMod4_Assembled_Main_Detail_1.jpg	keep	n95=201 white=0.00 soft=0.089 strong=0.122
p58	Modules/CVMod4/assembled/CVMod4_Assembled_Main_F.jpg	keep	n95=85 white=0.14 soft=0.059 strong=0.094
p583	Spark/images/Envelope.png	drop	flat graphic n95=4 white=0.93 soft=0.010 strong=0.063
p583	Spark/images/Explainations_2_Spark.png	drop	flat graphic n95=14 white=0.73 soft=0.033 strong=0.093
p583	Spark/images/Explainations_Spark.png	drop	flat graphic n95=5 white=0.92 soft=0.016 strong=0.082
p583	Spark/images/front.jpg	keep	n95=342 white=0.01 soft=0.108 strong=0.131
p583	Spark/images/numbers.png	drop	flat graphic n95=34 white=0.45 soft=0.041 strong=0.116
p585	Sub&Div/images/explain.png	drop	flat graphic n95=18 white=0.61 soft=0.031 strong=0.097
p585	Sub&Div/images/front.png	drop	flat graphic n95=15 white=0.03 soft=0.065 strong=0.164
p585	Sub&Div/images/sub_back.jpg	keep	n95=109 white=0.00 soft=0.067 strong=0.090
p585	Sub&Div/images/sub_front.jpg	keep	n95=117 white=0.00 soft=0.057 strong=0.055
p585	Sub&Div/images/sub_side.jpg	keep	n95=123 white=0.00 soft=0.160 strong=0.057
p587	Swoop/images/SWOOP_FRONT.png	keep	n95=90 white=0.06 soft=0.059 strong=0.128
p589	VCA_Ducker/images/VCA.png	drop	flat graphic n95=10 white=0.92 soft=0.041 strong=0.093
p589	VCA_Ducker/images/attenuverter.png	drop	flat graphic n95=11 white=0.91 soft=0.039 strong=0.095
p589	VCA_Ducker/images/back_small.jpg	keep	n95=284 white=0.00 soft=0.170 strong=0.102
p589	VCA_Ducker/images/envelope_follower.png	drop	flat graphic n95=10 white=0.91 soft=0.033 strong=0.091
p589	VCA_Ducker/images/envelopes.png	drop	flat graphic n95=30 white=0.87 soft=0.025 strong=0.125
p589	VCA_Ducker/images/front_small.jpg	keep	n95=186 white=0.03 soft=0.173 strong=0.055
p589	VCA_Ducker/images/gate_convert.png	drop	flat graphic n95=12 white=0.91 soft=0.039 strong=0.092
p589	VCA_Ducker/images/rectifier.png	drop	flat graphic n95=9 white=0.93 soft=0.034 strong=0.085
p589	VCA_Ducker/images/render.png	drop	flat graphic n95=15 white=0.49 soft=0.051 strong=0.074
p589	VCA_Ducker/images/spdt.png	drop	flat graphic n95=10 white=0.91 soft=0.043 strong=0.092
p589	VCA_Ducker/images/trigger.png	drop	flat graphic n95=9 white=0.93 soft=0.036 strong=0.081
p59	Modules/CVMod8/assembled/CVMod8_Assembled_Main_B.jpg	keep	n95=120 white=0.01 soft=0.074 strong=0.087
p59	Modules/CVMod8/assembled/CVMod8_Assembled_Main_F.jpg	keep	n95=86 white=0.00 soft=0.079 strong=0.127
p591	Xorbell/images/xorbell.jpg	keep	n95=119 white=0.00 soft=0.142 strong=0.078
p597	DELAY/LMNC - 2399 tripple splashback/2399+SIMPLE.png	drop	flat graphic n95=8 white=0.00 soft=0.081 strong=0.052
p597	DELAY/LMNC - 2399 tripple splashback/2399+Triple+Splashback-1.png	drop	flat graphic n95=12 white=0.00 soft=0.148 strong=0.048
p597	DELAY/LMNC - 2399 tripple splashback/2399+Triple+Splashback.png	drop	flat graphic n95=12 white=0.00 soft=0.145 strong=0.049
p597	DELAY/LMNC - 2399 tripple splashback/WhatsApp+Image+2020-05-24+at+22.02.28.jpg	keep	n95=686 white=0.01 soft=0.157 strong=0.047
p597	DELAY/LMNC - 2399 tripple splashback/image-asset-1.jpg	keep	n95=282 white=0.00 soft=0.113 strong=0.101
p597	DELAY/LMNC - 2399 tripple splashback/image-asset.jpg	keep	n95=624 white=0.00 soft=0.162 strong=0.054
p597	DELAY/LMNC - 2399 tripple splashback/pt2399+components.jpg	keep	n95=114 white=0.00 soft=0.170 strong=0.107
p597	DELAY/LMNC - 2399 tripple splashback/pt2399+simple+module.png	drop	flat graphic n95=8 white=0.00 soft=0.079 strong=0.055
p597	DELAY/LMNC - 2399 tripple splashback/pt2399+triple+splashback.jpg	keep	n95=428 white=0.02 soft=0.142 strong=0.164
p597	DELAY/LMNC - 2399 tripple splashback/splashback+delay-1.jpg	keep	n95=200 white=0.01 soft=0.111 strong=0.092
p597	DELAY/LMNC - 2399 tripple splashback/splashback+delay.jpg	keep	n95=364 white=0.02 soft=0.105 strong=0.149
p598	DRUM/TR82/Bassdrum 1/BassDrum#1.png	drop	flat graphic n95=10 white=0.25 soft=0.022 strong=0.136
p598	DRUM/TR82/Bassdrum 1/P1030485.jpg	keep	n95=83 white=0.00 soft=0.040 strong=0.045
p599	DRUM/TR82/Bassdrum 2/BassDrum#2.png	drop	flat graphic n95=10 white=0.30 soft=0.025 strong=0.132
p599	DRUM/TR82/Bassdrum 2/P1030491.jpg	keep	n95=92 white=0.00 soft=0.047 strong=0.049
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_Assembled_Main_B.jpg	keep	n95=73 white=0.00 soft=0.084 strong=0.097
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_Assembled_Main_Detail_1.jpg	keep	n95=165 white=0.00 soft=0.173 strong=0.095
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_Assembled_Main_F.jpg	keep	n95=130 white=0.00 soft=0.083 strong=0.137
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_B.jpg	keep	n95=109 white=0.00 soft=0.100 strong=0.102
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_Detail_1.jpg	keep	n95=140 white=0.00 soft=0.115 strong=0.060
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_Detail_2.jpg	keep	n95=116 white=0.00 soft=0.120 strong=0.083
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_F.jpg	keep	n95=74 white=0.00 soft=0.080 strong=0.123
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Main_B.jpg	keep	n95=122 white=0.00 soft=0.116 strong=0.120
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Main_F.jpg	keep	n95=111 white=0.00 soft=0.121 strong=0.120
p60	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Panel_Detail_1.jpg	keep	n95=89 white=0.00 soft=0.160 strong=0.059
p600	DRUM/TR82/Cymbals/Cymbal.png	drop	flat graphic n95=13 white=0.19 soft=0.023 strong=0.207
p600	DRUM/TR82/Cymbals/P1030482.jpg	keep	n95=189 white=0.21 soft=0.073 strong=0.074
p601	DRUM/TR82/HiHats/HiHats.png	drop	flat graphic n95=12 white=0.20 soft=0.017 strong=0.198
p601	DRUM/TR82/HiHats/P1030492.jpg	keep	n95=170 white=0.14 soft=0.061 strong=0.064
p602	DRUM/TR82/Low and High Toms/P1030476.jpg	keep	n95=156 white=0.00 soft=0.057 strong=0.073
p602	DRUM/TR82/Low and High Toms/Toms.png	drop	flat graphic n95=12 white=0.23 soft=0.015 strong=0.204
p603	DRUM/TR82/Snare Drums/P1030480.jpg	keep	n95=146 white=0.22 soft=0.064 strong=0.063
p603	DRUM/TR82/Snare Drums/SnareDrum.png	drop	flat graphic n95=11 white=0.27 soft=0.029 strong=0.162
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/1157+MAIN+PIC-1.jpg	keep	n95=858 white=0.05 soft=0.140 strong=0.177
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/1157+MAIN+PIC.jpg	keep	n95=822 white=0.06 soft=0.135 strong=0.175
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/1157+MINI+ADSR.jpg	drop	line art (JPEG) n95=14 white=0.85 soft=0.100 strong=0.116
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/MINI+ADSR+BACK.jpg	keep	n95=820 white=0.02 soft=0.147 strong=0.178
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/P1022036.jpg	keep	n95=524 white=0.01 soft=0.126 strong=0.061
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/P1022037.jpg	keep	n95=630 white=0.02 soft=0.146 strong=0.057
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/P1022038.jpg	keep	n95=120 white=0.02 soft=0.122 strong=0.041
p604	ENVELOPE GENERATOR/LMNC - 1157 Mini Adsr/SIMPLE+ADSR.jpg	keep	n95=11 white=0.87 soft=0.073 strong=0.108
p605	FILTER/LMNC - 1113 Rene Schmitz Filter/performance+filter+kosmo+2.jpg	keep	n95=205 white=0.02 soft=0.128 strong=0.160
p605	FILTER/LMNC - 1113 Rene Schmitz Filter/rs20.png	drop	flat graphic n95=10 white=0.85 soft=0.028 strong=0.136
p606	LFO/LMNC - 1145 Kosmo Vclfo/IMG_1501.jpg	keep	n95=187 white=0.01 soft=0.126 strong=0.125
p606	LFO/LMNC - 1145 Kosmo Vclfo/KOSMO+VCLFO+PCB.jpg	keep	n95=216 white=0.01 soft=0.139 strong=0.118
p606	LFO/LMNC - 1145 Kosmo Vclfo/KOSMO+VCLFO.jpg	keep	n95=104 white=0.02 soft=0.139 strong=0.088
p606	LFO/LMNC - 1145 Kosmo Vclfo/PCB+1.jpg	drop	line art (JPEG) n95=8 white=0.93 soft=0.093 strong=0.080
p606	LFO/LMNC - 1145 Kosmo Vclfo/PCB/VCLFO10.jpg	drop	line art (JPEG) n95=8 white=0.93 soft=0.093 strong=0.080
p606	LFO/LMNC - 1145 Kosmo Vclfo/VCLFO10.jpg	drop	line art (JPEG) n95=8 white=0.93 soft=0.093 strong=0.080
p606	LFO/LMNC - 1145 Kosmo Vclfo/image-asset.jpg	keep	n95=80 white=0.69 soft=0.043 strong=0.127
p607	MIXER/TR82 - Mixer/Mixer.png	drop	flat graphic n95=11 white=0.24 soft=0.028 strong=0.177
p607	MIXER/TR82 - Mixer/P1030498.jpg	keep	n95=68 white=0.01 soft=0.043 strong=0.041
p608	MIXER/Unbuffered mixer/my build/IMG_20200805_181146.jpg	keep	n95=590 white=0.01 soft=0.182 strong=0.106
p608	MIXER/Unbuffered mixer/my build/IMG_20200805_181149.jpg	keep	n95=514 white=0.01 soft=0.172 strong=0.111
p608	MIXER/Unbuffered mixer/my build/IMG_20200805_212101.jpg	keep	n95=502 white=0.00 soft=0.164 strong=0.095
p608	MIXER/Unbuffered mixer/my build/IMG_20200805_212318.jpg	keep	n95=152 white=0.00 soft=0.154 strong=0.065
p608	MIXER/Unbuffered mixer/my build/IMG_20200806_083841.jpg	keep	n95=305 white=0.02 soft=0.235 strong=0.131
p608	MIXER/Unbuffered mixer/my build/IMG_20200807_081256.jpg	keep	n95=462 white=0.02 soft=0.216 strong=0.080
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+01.jpg	keep	n95=445 white=0.12 soft=0.100 strong=0.137
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+02.jpg	keep	n95=319 white=0.13 soft=0.091 strong=0.116
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+03.jpg	keep	n95=246 white=0.01 soft=0.103 strong=0.104
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+04.jpg	keep	n95=386 white=0.06 soft=0.122 strong=0.068
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+05.jpg	keep	n95=379 white=0.00 soft=0.133 strong=0.100
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+06.jpg	keep	n95=151 white=0.01 soft=0.207 strong=0.137
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+07.jpg	keep	n95=155 white=0.00 soft=0.236 strong=0.126
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+08.jpg	keep	n95=443 white=0.02 soft=0.135 strong=0.120
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/1161+Buffered+Multiple.jpg	keep	n95=445 white=0.12 soft=0.100 strong=0.136
p609	MULTIPLE/LMNC - 1161 Buffered Multiple/buffered+multiple.jpg	keep	n95=4 white=0.00 soft=0.039 strong=0.065
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_B.jpg	keep	n95=109 white=0.00 soft=0.100 strong=0.102
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_Detail_1.jpg	keep	n95=140 white=0.00 soft=0.115 strong=0.060
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_Detail_2.jpg	keep	n95=116 white=0.00 soft=0.120 strong=0.083
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Front_F.jpg	keep	n95=74 white=0.00 soft=0.080 strong=0.123
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Main_B.jpg	keep	n95=122 white=0.00 soft=0.116 strong=0.120
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Main_F.jpg	keep	n95=111 white=0.00 soft=0.121 strong=0.120
p61	Modules/CVMod8_V2/assembled/CVMod8_V2_THT_Assembled_Panel_Detail_1.jpg	keep	n95=89 white=0.00 soft=0.160 strong=0.059
p610	UTILITY/Elkayem - Midi 2 Cv/97145949_902180276876723_3312604766692966400_n.jpg	keep	n95=135 white=0.01 soft=0.121 strong=0.061
p610	UTILITY/Elkayem - Midi 2 Cv/images/IMG_0776.JPG	keep	n95=184 white=0.00 soft=0.173 strong=0.098
p610	UTILITY/Elkayem - Midi 2 Cv/images/IMG_0777.JPG	keep	n95=102 white=0.01 soft=0.142 strong=0.092
p610	UTILITY/Elkayem - Midi 2 Cv/images/IMG_1884.JPG	keep	n95=213 white=0.06 soft=0.136 strong=0.093
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/MODULAR+MIDIMUSO+1007+KOSMO.jpg	drop	line art (JPEG) n95=5 white=0.00 soft=0.108 strong=0.063
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055156.jpg	keep	n95=106 white=0.00 soft=0.116 strong=0.089
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055164.jpg	keep	n95=272 white=0.02 soft=0.092 strong=0.166
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055174.jpg	keep	n95=123 white=0.00 soft=0.057 strong=0.085
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055175.jpg	keep	n95=140 white=0.01 soft=0.052 strong=0.089
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055216.jpg	keep	n95=386 white=0.01 soft=0.177 strong=0.150
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055222.jpg	keep	n95=112 white=0.00 soft=0.157 strong=0.084
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/P1055223.jpg	keep	n95=128 white=0.00 soft=0.150 strong=0.152
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/image-asset.jpg	keep	n95=90 white=0.00 soft=0.126 strong=0.080
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/midimuso+01.jpg	keep	n95=292 white=0.02 soft=0.120 strong=0.183
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/midimuso+02.jpg	keep	n95=433 white=0.02 soft=0.143 strong=0.180
p611	UTILITY/LMNC - 1007 Midimuso Midi - CV/midimuso+03.jpg	keep	n95=197 white=0.01 soft=0.163 strong=0.119
p612	UTILITY/TR82 - midi interface/IMG_1620.jpg	keep	n95=317 white=0.02 soft=0.175 strong=0.133
p612	UTILITY/TR82 - midi interface/Midi2Trigger.png	drop	flat graphic n95=13 white=0.25 soft=0.021 strong=0.208
p613	VCA/LMNC - 1181 Dual VCA/IMG_3337-1.jpg	keep	n95=274 white=0.00 soft=0.196 strong=0.178
p613	VCA/LMNC - 1181 Dual VCA/IMG_3337.jpg	keep	n95=274 white=0.00 soft=0.196 strong=0.178
p613	VCA/LMNC - 1181 Dual VCA/IMG_3338-1.jpg	keep	n95=191 white=0.01 soft=0.221 strong=0.194
p613	VCA/LMNC - 1181 Dual VCA/IMG_3338.jpg	keep	n95=191 white=0.01 soft=0.221 strong=0.194
p613	VCA/LMNC - 1181 Dual VCA/IMG_3342-1.jpg	keep	n95=190 white=0.02 soft=0.197 strong=0.152
p613	VCA/LMNC - 1181 Dual VCA/IMG_3342.jpg	keep	n95=190 white=0.02 soft=0.197 strong=0.152
p613	VCA/LMNC - 1181 Dual VCA/IMG_3343.jpg	keep	n95=254 white=0.06 soft=0.130 strong=0.161
p613	VCA/LMNC - 1181 Dual VCA/IMG_3344.jpg	keep	n95=181 white=0.03 soft=0.138 strong=0.146
p613	VCA/LMNC - 1181 Dual VCA/IMG_3347-1.jpg	keep	n95=178 white=0.01 soft=0.104 strong=0.088
p613	VCA/LMNC - 1181 Dual VCA/IMG_3347.jpg	keep	n95=178 white=0.01 soft=0.104 strong=0.088
p613	VCA/LMNC - 1181 Dual VCA/IMG_3348.jpg	keep	n95=274 white=0.02 soft=0.110 strong=0.113
p613	VCA/LMNC - 1181 Dual VCA/IMG_3349.jpg	keep	n95=242 white=0.01 soft=0.122 strong=0.105
p613	VCA/LMNC - 1181 Dual VCA/IMG_3350.jpg	keep	n95=80 white=0.01 soft=0.093 strong=0.068
p613	VCA/LMNC - 1181 Dual VCA/IMG_3351.jpg	keep	n95=169 white=0.01 soft=0.114 strong=0.092
p613	VCA/LMNC - 1181 Dual VCA/IMG_3352.jpg	keep	n95=172 white=0.01 soft=0.120 strong=0.091
p613	VCA/LMNC - 1181 Dual VCA/IMG_3353.jpg	keep	n95=192 white=0.01 soft=0.128 strong=0.097
p613	VCA/LMNC - 1181 Dual VCA/IMG_3354.jpg	keep	n95=176 white=0.00 soft=0.125 strong=0.095
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/FullSizeRender-4.jpg	keep	n95=172 white=0.02 soft=0.106 strong=0.111
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3358.jpg	keep	n95=86 white=0.01 soft=0.124 strong=0.097
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3360.jpg	keep	n95=286 white=0.01 soft=0.125 strong=0.124
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3361.jpg	keep	n95=295 white=0.01 soft=0.133 strong=0.111
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3362.jpg	keep	n95=218 white=0.01 soft=0.133 strong=0.100
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3364-1.jpg	keep	n95=259 white=0.01 soft=0.120 strong=0.104
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3364.jpg	keep	n95=259 white=0.01 soft=0.120 strong=0.104
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3365.jpg	keep	n95=257 white=0.01 soft=0.139 strong=0.095
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/IMG_3366.jpg	keep	n95=314 white=0.01 soft=0.139 strong=0.094
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/KOSMO+QUAD+VCA+MIXER+DIY.jpg	keep	n95=172 white=0.02 soft=0.106 strong=0.111
p614	VCA/LMNC - 1183 - 1184 Quad VCA Mixer/image-asset.jpg	keep	n95=15 white=0.88 soft=0.043 strong=0.100
p615	VCO/Kassutronics - Avalanche VCO/source/AvalancheVCO3D.png	drop	flat graphic n95=46 white=0.71 soft=0.037 strong=0.060
p616	VCO/LMNC - performance VCO/1222+vco+pcb.jpg	keep	n95=132 white=0.00 soft=0.187 strong=0.127
p616	VCO/LMNC - performance VCO/1222+vco.jpg	keep	n95=129 white=0.01 soft=0.146 strong=0.124
p616	VCO/LMNC - performance VCO/CEM3340+Bill+Of+Materials.jpg	keep	n95=370 white=0.00 soft=0.165 strong=0.144
p616	VCO/LMNC - performance VCO/IMG_1827.jpg	keep	n95=57 white=0.02 soft=0.092 strong=0.116
p616	VCO/LMNC - performance VCO/image-asset-1.jpg	keep	n95=191 white=0.01 soft=0.149 strong=0.145
p616	VCO/LMNC - performance VCO/image-asset-2.jpg	keep	n95=197 white=0.01 soft=0.149 strong=0.100
p616	VCO/LMNC - performance VCO/image-asset.jpg	keep	n95=90 white=0.01 soft=0.126 strong=0.095
p619	modules/chord-organ-0.1/Bumm-Bumm-Garage-Chord-Organ-0.1.png	drop	flat graphic n95=43 white=0.01 soft=0.247 strong=0.153
p619	modules/chord-organ-0.1/breadboard-prototype.jpg	keep	n95=92 white=0.00 soft=0.134 strong=0.072
p619	modules/chord-organ-0.1/chord-shapes.png	drop	flat graphic n95=13 white=0.86 soft=0.038 strong=0.143
p62	Modules/CVModH/assembled/CVModH_Assembled_Main_B.jpg	keep	n95=68 white=0.14 soft=0.037 strong=0.063
p62	Modules/CVModH/assembled/CVModH_Assembled_Main_Detail_1.jpg	keep	n95=149 white=0.16 soft=0.111 strong=0.071
p62	Modules/CVModH/assembled/CVModH_Assembled_Main_F.jpg	keep	n95=59 white=0.01 soft=0.044 strong=0.058
p620	modules/clock-ii-0.1/IMG_7938.jpg	drop	line art (JPEG) n95=20 white=0.00 soft=0.070 strong=0.017
p620	modules/clock-ii-0.1/IMG_7939.jpg	keep	n95=81 white=0.00 soft=0.186 strong=0.257
p620	modules/clock-ii-0.1/IMG_7940.jpg	keep	n95=137 white=0.05 soft=0.157 strong=0.061
p624	modules/envelope-generator-0.1/120261487_329993841599944_7534801166032359359_n.jpg	keep	n95=106 white=0.00 soft=0.251 strong=0.169
p624	modules/envelope-generator-0.1/120289221_1353894038149836_4651630800853322006_n.jpg	keep	n95=220 white=0.01 soft=0.186 strong=0.108
p624	modules/envelope-generator-0.1/120293099_1090446031370195_5736719928597258817_n.jpg	keep	n95=5 white=0.88 soft=0.040 strong=0.122
p624	modules/envelope-generator-0.1/120343094_3458159520910993_5205335999587442971_n.jpg	keep	n95=135 white=0.00 soft=0.155 strong=0.066
p624	modules/envelope-generator-0.1/120372086_372614983916642_6702556476307056191_n.jpg	drop	line art (JPEG) n95=5 white=0.85 soft=0.160 strong=0.165
p624	modules/envelope-generator-0.1/120502642_807393879997170_6119586835084667851_n.jpg	keep	n95=104 white=0.02 soft=0.236 strong=0.133
p624	modules/envelope-generator-0.1/Material/IMG_7336.png	keep	n95=96 white=0.00 soft=0.108 strong=0.053
p624	modules/envelope-generator-0.1/Material/IMG_7362.png	keep	n95=66 white=0.00 soft=0.262 strong=0.109
p624	modules/envelope-generator-0.1/Material/IMG_7363.png	keep	n95=155 white=0.02 soft=0.181 strong=0.102
p624	modules/envelope-generator-0.1/Material/IMG_7364.png	keep	n95=95 white=0.02 soft=0.236 strong=0.122
p625	modules/envelope-generator-II-0.1/150666393_1599602423762275_3366800752116408752_n.jpg	keep	n95=200 white=0.04 soft=0.186 strong=0.097
p625	modules/envelope-generator-II-0.1/150686505_1061008931049450_3967264325330952442_n.jpg	keep	n95=111 white=0.00 soft=0.180 strong=0.220
p625	modules/envelope-generator-II-0.1/150886302_121161163246069_6775219902744277767_n.jpg	keep	n95=40 white=0.00 soft=0.088 strong=0.027
p625	modules/envelope-generator-II-0.1/Material/Envelope Generator II 0.1 (1).png	keep	n95=95 white=0.00 soft=0.212 strong=0.171
p625	modules/envelope-generator-II-0.1/Material/Envelope Generator II 0.1 (2).png	keep	n95=189 white=0.04 soft=0.181 strong=0.083
p625	modules/envelope-generator-II-0.1/Material/Envelope Generator II 0.1 (3).png	drop	flat graphic n95=3 white=0.95 soft=0.025 strong=0.061
p625	modules/envelope-generator-II-0.1/Material/Envelope Generator II 0.1 (4).png	drop	flat graphic n95=4 white=0.91 soft=0.096 strong=0.118
p625	modules/envelope-generator-II-0.1/Material/Envelope Generator II 0.1.png	drop	flat graphic n95=34 white=0.00 soft=0.055 strong=0.024
p625	modules/envelope-generator-II-0.1/Material/IMG_7745.png	drop	flat graphic n95=30 white=0.00 soft=0.053 strong=0.022
p625	modules/envelope-generator-II-0.1/Material/IMG_7746.png	keep	n95=91 white=0.00 soft=0.237 strong=0.154
p625	modules/envelope-generator-II-0.1/Material/IMG_7747.png	keep	n95=188 white=0.03 soft=0.184 strong=0.089
p626	modules/envelope-generator-iii-0.1.1/IMG_8139.jpg	drop	line art (JPEG) n95=24 white=0.00 soft=0.077 strong=0.023
p626	modules/envelope-generator-iii-0.1.1/IMG_8140.jpg	keep	n95=72 white=0.00 soft=0.242 strong=0.128
p626	modules/envelope-generator-iii-0.1.1/IMG_8141.jpg	keep	n95=87 white=0.00 soft=0.223 strong=0.149
p626	modules/envelope-generator-iii-0.1.1/IMG_8142.jpg	keep	n95=177 white=0.03 soft=0.140 strong=0.106
p627	modules/exponential-converter-0.1/153647548_2848334918766242_4271693317320118724_n.jpg	keep	n95=140 white=0.00 soft=0.124 strong=0.076
p627	modules/exponential-converter-0.1/154071496_785706842365955_7819474831100190743_n.jpg	keep	n95=127 white=0.02 soft=0.182 strong=0.097
p627	modules/exponential-converter-0.1/154388090_471161937385519_3133007917346548765_n.jpg	keep	n95=54 white=0.00 soft=0.102 strong=0.035
p627	modules/exponential-converter-0.1/Material/IMG_7698.png	keep	n95=133 white=0.00 soft=0.124 strong=0.072
p627	modules/exponential-converter-0.1/Material/IMG_7793.png	drop	flat graphic n95=39 white=0.00 soft=0.060 strong=0.028
p627	modules/exponential-converter-0.1/Material/IMG_7794.png	drop	flat graphic n95=33 white=0.00 soft=0.243 strong=0.069
p627	modules/exponential-converter-0.1/Material/IMG_7795.png	keep	n95=126 white=0.02 soft=0.174 strong=0.086
p628	modules/filter-0.2/Bumm-Bumm-Garage-Filter-0.2-01.jpg	keep	n95=50 white=0.01 soft=0.062 strong=0.036
p628	modules/filter-0.2/Bumm-Bumm-Garage-Filter-0.2-02.jpg	keep	n95=36 white=0.01 soft=0.232 strong=0.155
p628	modules/filter-0.2/Bumm-Bumm-Garage-Filter-0.2-Filter-Values.png	drop	flat graphic n95=15 white=0.78 soft=0.137 strong=0.217
p629	modules/gate-to-trigger-converter-0.1/120194220_674661776766592_1671963204764866363_n.jpg	keep	n95=53 white=0.00 soft=0.129 strong=0.031
p629	modules/gate-to-trigger-converter-0.1/120203687_777301726423458_8880101912530278949_n.jpg	keep	n95=171 white=0.02 soft=0.183 strong=0.072
p629	modules/gate-to-trigger-converter-0.1/120218596_614608842751225_1282885422511594174_n.jpg	keep	n95=61 white=0.00 soft=0.193 strong=0.236
p629	modules/gate-to-trigger-converter-0.1/Material/IMG_7335.png	drop	flat graphic n95=44 white=0.00 soft=0.101 strong=0.029
p629	modules/gate-to-trigger-converter-0.1/Material/IMG_7337.png	drop	flat graphic n95=48 white=0.00 soft=0.248 strong=0.167
p629	modules/gate-to-trigger-converter-0.1/Material/IMG_7338.png	keep	n95=126 white=0.02 soft=0.178 strong=0.066
